partial_index,m,c,mech,rep,snp_num,N,q,sd,se,ci,index_nosnp,mean_q
0.2 0 dmi 1.31,0.2,0,dmi,15,1.31,150,0.376666666666667,0.375136067782385,0.0306297316726989,0.0605247534143369,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,19,1.31,150,0.503333333333333,0.354722060904266,0.028962934990797,0.0572311412063701,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,9,1.31,150,0.513333333333333,0.375180791616802,0.0306333833584877,0.0605319691935762,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,3,1.31,150,0.383333333333333,0.329819284800629,0.0269296318363741,0.0532133073789935,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,6,1.31,150,0.566666666666667,0.355525259708544,0.0290285158985468,0.0573607299442885,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,13,1.31,150,0.443333333333333,0.377810127140634,0.0308480677050198,0.0609561882913672,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,18,1.31,150,0.44,0.33738035413418,0.0275469905622743,0.0544332163567337,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,20,1.31,150,0.58,0.36673784137351,0.0299440193578286,0.0591697768440494,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,14,1.31,150,0.61,0.332117469312921,0.0271172778160369,0.0535840983075475,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,11,1.31,150,0.543333333333333,0.379582367937734,0.030992770560161,0.0612421230399755,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,10,1.31,150,0.446666666666667,0.367042719505284,0.0299689125530479,0.0592189661258374,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,17,1.31,150,0.45,0.3697904358457,0.0301932626527788,0.0596622848793217,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,8,1.31,150,0.433333333333333,0.350774151831119,0.0286405895647932,0.0565941823968188,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.31,0.2,0,dmi,1,1.31,150,0.456666666666667,0.36608149359843,0.0298904287864033,0.0590638811687132,0.2 0 dmi,0.488166666666667
0.2 0 dmi 1.32,0.2,0,dmi,16,1.32,150,0.53,0.380876770220973,0.0310984580640219,0.0614509629403219,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,15,1.32,150,0.393333333333333,0.395387273691084,0.0322832357111105,0.0637920991836005,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,5,1.32,150,0.396666666666667,0.358486128393498,0.0292702698143309,0.0578384388676358,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,9,1.32,150,0.53,0.37196196673583,0.0303705674074958,0.0600126414111093,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,7,1.32,150,0.476666666666667,0.381346372643574,0.0311368009412669,0.0615267289710284,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,2,1.32,150,0.583333333333333,0.359047335060877,0.0293160921468418,0.0579289844005098,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,4,1.32,150,0.58,0.357470607042494,0.0291873528432355,0.0576745938400972,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,3,1.32,150,0.406666666666667,0.334717484131686,0.0273295681370252,0.0540035867793162,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,11,1.32,150,0.54,0.37326781144428,0.030477189181463,0.0602233274414972,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,19,1.32,150,0.513333333333333,0.352110924153565,0.0287497365678687,0.0568098583132013,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,20,1.32,150,0.596666666666667,0.369548366963957,0.0301734978113495,0.0596232292922025,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,6,1.32,150,0.566666666666667,0.350774151831119,0.0286405895647932,0.0565941823968188,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,18,1.32,150,0.426666666666667,0.344597161304933,0.0281362404002878,0.0555975818015996,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,17,1.32,150,0.436666666666667,0.363136350354169,0.0296499588474752,0.0585887094005531,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,10,1.32,150,0.456666666666667,0.361469162249383,0.0295138335087431,0.058319723937401,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,14,1.32,150,0.636666666666667,0.332252161590307,0.0271282753944332,0.0536058296673814,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,8,1.32,150,0.416666666666667,0.344743201122746,0.0281481645014801,0.0556211439826877,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,12,1.32,150,0.496666666666667,0.377632445616241,0.0308335600693036,0.060927521012015,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,1,1.32,150,0.433333333333333,0.355525259708544,0.0290285158985468,0.0573607299442885,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.32,0.2,0,dmi,13,1.32,150,0.406666666666667,0.37714338979402,0.030793628828631,0.0608486163542445,0.2 0 dmi,0.491166666666667
0.2 0 dmi 1.33,0.2,0,dmi,19,1.33,150,0.476666666666667,0.35396444417553,0.0289010758439303,0.057108906717001,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,4,1.33,150,0.583333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,15,1.33,150,0.43,0.384384804398339,0.0313848878551816,0.0620169519821362,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,5,1.33,150,0.39,0.351745408235509,0.0287198923181321,0.0567508856824434,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,6,1.33,150,0.58,0.347956643137267,0.0284105409432668,0.0561396032891733,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,10,1.33,150,0.45,0.355918322581169,0.0290606093477056,0.0574241470227438,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,20,1.33,150,0.563333333333333,0.358486128393498,0.0292702698143309,0.0578384388676358,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,9,1.33,150,0.51,0.373042991926538,0.0304588327447068,0.0601870548805715,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,12,1.33,150,0.47,0.380876770220973,0.0310984580640219,0.0614509629403219,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,13,1.33,150,0.43,0.371058706619841,0.0302968165278564,0.0598669087010759,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,18,1.33,150,0.413333333333333,0.346345574925815,0.0282789977746376,0.055879672254527,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,2,1.33,150,0.583333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,16,1.33,150,0.536666666666667,0.380288951720787,0.0310504628844611,0.0613561238330442,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,3,1.33,150,0.426666666666667,0.339693242325236,0.0277358370922809,0.0548063795885876,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,8,1.33,150,0.443333333333333,0.350151772781608,0.0285897725281965,0.0564937672628526,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,17,1.33,150,0.426666666666667,0.358907115662783,0.0293046432809294,0.0579063612905974,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,7,1.33,150,0.483333333333333,0.372803035004112,0.0304392403440337,0.0601483400386589,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,11,1.33,150,0.543333333333333,0.36608149359843,0.0298904287864033,0.0590638811687132,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,1,1.33,150,0.453333333333333,0.344402345217768,0.0281203337333798,0.0555661500181763,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.33,0.2,0,dmi,14,1.33,150,0.623333333333333,0.327368328296072,0.0267295120757768,0.0528178680949372,0.2 0 dmi,0.490833333333333
0.2 0 dmi 1.34,0.2,0,dmi,10,1.34,150,0.45,0.355918322581169,0.0290606093477056,0.0574241470227438,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,17,1.34,150,0.44,0.356718827856971,0.0291259703297763,0.0575533011846221,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,16,1.34,150,0.536666666666667,0.380288951720787,0.0310504628844611,0.0613561238330442,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,20,1.34,150,0.61,0.361159579148523,0.0294885561544065,0.0582697755521349,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,5,1.34,150,0.39,0.351745408235509,0.0287198923181321,0.0567508856824434,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,4,1.34,150,0.576666666666667,0.365163687975215,0.0298154902710722,0.0589158016749023,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,7,1.34,150,0.466666666666667,0.364841910540443,0.0297892172535411,0.0588638858460433,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,12,1.34,150,0.483333333333333,0.377276831525955,0.0308045243004188,0.0608701459500743,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,18,1.34,150,0.423333333333333,0.346297127079786,0.028275042024574,0.0558718556402737,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,9,1.34,150,0.503333333333333,0.373162912524967,0.0304686242205668,0.0602064029658999,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,11,1.34,150,0.523333333333333,0.381346372643574,0.0311368009412669,0.0615267289710284,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,3,1.34,150,0.47,0.34867919526128,0.0284695370771466,0.0562561804271525,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,8,1.34,150,0.446666666666667,0.353062662777976,0.0288274457011456,0.0569634125845832,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,19,1.34,150,0.486666666666667,0.352110924153565,0.0287497365678687,0.0568098583132013,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,15,1.34,150,0.423333333333333,0.374240468698447,0.0305566063137071,0.0603802567413459,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,2,1.34,150,0.576666666666667,0.365163687975215,0.0298154902710722,0.0589158016749023,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,14,1.34,150,0.64,0.312598977614082,0.02552359964234,0.0504349692353269,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,6,1.34,150,0.583333333333333,0.339841389507475,0.0277479332590581,0.0548302817735388,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,1,1.34,150,0.426666666666667,0.354201373480385,0.0289204210406639,0.0571471330806715,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.34,0.2,0,dmi,13,1.34,150,0.416666666666667,0.372803035004112,0.0304392403440337,0.0601483400386589,0.2 0 dmi,0.493666666666667
0.2 0 dmi 1.35,0.2,0,dmi,18,1.35,150,0.446666666666667,0.348277962480959,0.0284367765578178,0.0561914452092508,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,4,1.35,150,0.563333333333333,0.367727771111365,0.0300248467824603,0.0593294929002403,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,17,1.35,150,0.46,0.354832411524731,0.0289719450812283,0.0572489452637945,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,6,1.35,150,0.583333333333333,0.349576285549155,0.02854278419243,0.0564009176921802,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,16,1.35,150,0.53,0.385256821862957,0.0314560877830187,0.0621576439777927,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,15,1.35,150,0.446666666666667,0.393515674566788,0.032130420282525,0.0634901338829613,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,5,1.35,150,0.393333333333333,0.350391280166905,0.0286093282243167,0.0565324095760849,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,20,1.35,150,0.59,0.371239534460311,0.0303115810592045,0.059896083609582,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,11,1.35,150,0.53,0.389587632619329,0.0318096970005409,0.0628563804513689,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,9,1.35,150,0.51,0.368517800285843,0.0300893523944398,0.0594569568395467,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,7,1.35,150,0.456666666666667,0.356797212095728,0.0291323703760707,0.0575659477604377,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,12,1.35,150,0.46,0.36416678825015,0.0297340937493679,0.0587549610753966,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,2,1.35,150,0.583333333333333,0.368274894895499,0.0300695192523693,0.0594177662894603,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,1,1.35,150,0.463333333333333,0.343182239075687,0.028020712484042,0.0553692971167069,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,3,1.35,150,0.46,0.345245754314927,0.0281891977977952,0.0557022263169303,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,10,1.35,150,0.466666666666667,0.355525259708544,0.0290285158985468,0.0573607299442885,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,19,1.35,150,0.513333333333333,0.352110924153565,0.0287497365678687,0.0568098583132013,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,13,1.35,150,0.413333333333333,0.378741587572054,0.0309241211307721,0.0611064708628622,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,14,1.35,150,0.633333333333333,0.310156199372104,0.0253241476340861,0.0500408494387006,0.2 0 dmi,0.4965
0.2 0 dmi 1.35,0.2,0,dmi,8,1.35,150,0.426666666666667,0.349432265650161,0.0285310250169186,0.0563776814064109,0.2 0 dmi,0.4965
0.2 0 dmi 1.36,0.2,0,dmi,6,1.36,150,0.57,0.366509016342576,0.0299253358722897,0.0591328580304194,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,4,1.36,150,0.523333333333333,0.358673294849894,0.029285551891502,0.0578686364535085,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,7,1.36,150,0.456666666666667,0.356797212095728,0.0291323703760707,0.0575659477604377,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,18,1.36,150,0.446666666666667,0.348277962480959,0.0284367765578178,0.0561914452092508,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,9,1.36,150,0.503333333333333,0.364059266999404,0.0297253146760067,0.0587376135107471,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,13,1.36,150,0.416666666666667,0.381698195311755,0.0311655271418331,0.0615834923218922,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,12,1.36,150,0.456666666666667,0.361469162249383,0.0295138335087431,0.058319723937401,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,2,1.36,150,0.586666666666667,0.365209633036479,0.0298192416696155,0.0589232144878587,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,15,1.36,150,0.446666666666667,0.380509490073236,0.031068469765535,0.0613917056673352,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,3,1.36,150,0.473333333333333,0.356091132794101,0.0290747192425064,0.0574520283608061,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,16,1.36,150,0.5,0.384253831095292,0.0313741939297686,0.0619958206445988,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,8,1.36,150,0.43,0.347715458771186,0.0283908483222389,0.056100690410519,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,19,1.36,150,0.48,0.361206033528952,0.0294923491386855,0.0582772705390528,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,11,1.36,150,0.533333333333333,0.378387015872322,0.0308951704727196,0.0610492639810477,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,5,1.36,150,0.41,0.343051838296181,0.0280100653049803,0.0553482581505758,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,17,1.36,150,0.47,0.367423461417477,0.03,0.0592803953306756,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,10,1.36,150,0.44,0.356718827856971,0.0291259703297763,0.0575533011846221,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,1,1.36,150,0.503333333333333,0.345132338525669,0.0281799374373799,0.0556839277227195,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,14,1.36,150,0.593333333333333,0.324537185523434,0.0264983502363791,0.0523610892541085,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.36,0.2,0,dmi,20,1.36,150,0.573333333333333,0.372667991337246,0.0304282140748065,0.0601265519853652,0.2 0 dmi,0.490666666666667
0.2 0 dmi 1.37,0.2,0,dmi,19,1.37,150,0.486666666666667,0.356844234374417,0.0291362097290484,0.0575735343725155,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,18,1.37,150,0.466666666666667,0.355525259708544,0.0290285158985468,0.0573607299442885,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,2,1.37,150,0.603333333333333,0.363136350354169,0.0296499588474752,0.0585887094005531,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,14,1.37,150,0.606666666666667,0.340679673331165,0.0278163788466471,0.0549655311565693,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,12,1.37,150,0.473333333333333,0.356091132794101,0.0290747192425064,0.0574520283608061,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,4,1.37,150,0.513333333333333,0.337512946143282,0.0275578166544833,0.0544546088576015,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,6,1.37,150,0.566666666666667,0.360213707386066,0.0294113260484023,0.0581171678449562,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,9,1.37,150,0.473333333333333,0.365393355509592,0.0298342425467291,0.0589528564187121,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,17,1.37,150,0.466666666666667,0.364841910540443,0.0297892172535411,0.0588638858460433,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,8,1.37,150,0.46,0.345245754314927,0.0281891977977952,0.0557022263169303,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,10,1.37,150,0.43,0.347715458771186,0.0283908483222389,0.056100690410519,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,11,1.37,150,0.506666666666667,0.366310585692192,0.0299091340775307,0.0591008430704734,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,1,1.37,150,0.506666666666667,0.34750629691879,0.0283737703285047,0.0560669440698518,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,13,1.37,150,0.416666666666667,0.363690381385464,0.0296951952917532,0.0586780972105582,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,3,1.37,150,0.503333333333333,0.368639192959905,0.0300992640647718,0.0594765424307357,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,5,1.37,150,0.44,0.366005097701691,0.0298841910875549,0.0590515553935902,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,15,1.37,150,0.453333333333333,0.385764588412905,0.0314975467482129,0.0622395674393498,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,16,1.37,150,0.506666666666667,0.361701175685358,0.0295327773264633,0.058357157170852,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,20,1.37,150,0.543333333333333,0.36608149359843,0.0298904287864033,0.0590638811687132,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.37,0.2,0,dmi,7,1.37,150,0.443333333333333,0.345326742787344,0.0281958104788774,0.0557152930618887,0.2 0 dmi,0.493333333333333
0.2 0 dmi 1.38,0.2,0,dmi,2,1.38,150,0.593333333333333,0.363551952781669,0.0296838926435831,0.0586557630288312,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,5,1.38,150,0.456666666666667,0.36608149359843,0.0298904287864033,0.0590638811687132,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,12,1.38,150,0.463333333333333,0.384675696527453,0.0314086390980657,0.0620638847510617,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,20,1.38,150,0.53,0.367423461417477,0.03,0.0592803953306756,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,10,1.38,150,0.436666666666667,0.358486128393498,0.0292702698143309,0.0578384388676358,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,14,1.38,150,0.6,0.342709300179511,0.0279820971848704,0.0552929927766835,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,1,1.38,150,0.51,0.340104602937975,0.0277694245456638,0.0548727488390772,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,13,1.38,150,0.406666666666667,0.363551952781669,0.0296838926435831,0.0586557630288312,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,18,1.38,150,0.463333333333333,0.362211082117801,0.0295744110123317,0.0584394258827635,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,4,1.38,150,0.506666666666667,0.34750629691879,0.0283737703285047,0.0560669440698518,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,15,1.38,150,0.436666666666667,0.381170339534036,0.0311224278980601,0.0614983276482483,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,17,1.38,150,0.436666666666667,0.372262566402424,0.030395111267496,0.0600611404019011,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,9,1.38,150,0.496666666666667,0.373162912524967,0.0304686242205668,0.0602064029658999,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,8,1.38,150,0.433333333333333,0.345957802188149,0.0282473362631894,0.0558171086906799,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,19,1.38,150,0.48,0.361206033528952,0.0294923491386855,0.0582772705390528,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,6,1.38,150,0.556666666666667,0.354911212389929,0.0289783791449291,0.0572616590584534,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,16,1.38,150,0.496666666666667,0.364059266999404,0.0297253146760067,0.0587376135107471,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,3,1.38,150,0.476666666666667,0.372442809747266,0.0304098280749759,0.0600902210074149,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,7,1.38,150,0.456666666666667,0.347264799775778,0.0283540521693474,0.0560279807275171,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.38,0.2,0,dmi,11,1.38,150,0.506666666666667,0.357032261559349,0.0291515620844102,0.057603870829019,0.2 0 dmi,0.487166666666667
0.2 0 dmi 1.39,0.2,0,dmi,12,1.39,150,0.48,0.374882531937243,0.0306090305576288,0.0604838477381654,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,10,1.39,150,0.426666666666667,0.368138190180469,0.0300583573591274,0.0593957102413265,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,8,1.39,150,0.43,0.342856144134052,0.0279940869435517,0.055316684697835,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,14,1.39,150,0.6,0.342709300179511,0.0279820971848704,0.0552929927766835,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,11,1.39,150,0.516666666666667,0.377276831525955,0.0308045243004188,0.0608701459500743,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,13,1.39,150,0.406666666666667,0.372667991337246,0.0304282140748065,0.0601265519853652,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,1,1.39,150,0.52,0.342121294084089,0.0279340866882228,0.0551981234026403,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,4,1.39,150,0.493333333333333,0.34750629691879,0.0283737703285047,0.0560669440698518,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,19,1.39,150,0.5,0.366371652723656,0.0299141201797705,0.0591106956742046,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,5,1.39,150,0.473333333333333,0.356091132794101,0.0290747192425064,0.0574520283608061,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,18,1.39,150,0.456666666666667,0.370636431902267,0.0302623379415453,0.059798778560177,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,20,1.39,150,0.55,0.3697904358457,0.0301932626527788,0.0596622848793217,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,3,1.39,150,0.44,0.366005097701691,0.0298841910875549,0.0590515553935902,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,15,1.39,150,0.443333333333333,0.382225322117739,0.0312085668653132,0.061668539382653,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,17,1.39,150,0.416666666666667,0.359047335060877,0.0293160921468418,0.0579289844005098,0.2 0 dmi,0.4915
0.2 0 dmi 1.39,0.2,0,dmi,7,1.39,150,0.446666666666667,0.353062662777976,0.0288274457011456,0.0569634125845832,0.2 0 dmi,0.4915
